objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
7491,327.7425707114438,-2.389256307964042,REX,0.06264241,0.34854865,1.0292351,0.25225368,LS_DR10,23.644341487588274,0.25225368,0.00756706695891454,8.835622553568662e-297
7543,327.7442285974307,-2.397692351881088,REX,0.5901484,0.7383781,1.5158298,0.2932403,LS_DR10,22.829302981980682,0.2932403,0.014975834969235602,0.0
7555,327.7447763815468,-2.396822494887465,REX,0.31114286,0.5223062,1.5177236,0.60569465,LS_DR10,23.205187047173713,0.60569465,0.010881247687150472,5.020449995227505e-79
7582,327.7456784483013,-2.396750118201626,REX,0.32191885,0.42284483,0.47805116,0.7275554,LS_DR10,23.434547437579496,0.7275554,0.00898900401253219,1.1004151788438157e-11
7557,327.7448073382603,-2.395175492325574,REX,0.40802282,0.8474509,1.321778,0.30578786,LS_DR10,22.679713636873515,0.30578786,0.017042995528850042,0.0
142,327.7526217196025,-2.399231531073308,SER,0.61856776,2.22112,5.6201925,1.0937704,LS_DR10,21.63356994319434,1.0937704,0.043606738769711946,7.712457078162513e-08
173,327.7535537275216,-2.399167721164194,DEV,0.19244614,0.81673205,1.5056436,0.69626224,LS_DR10,22.71980100399729,0.69626224,0.016460539732227143,8.98716787893431e-44
147,327.7527962585095,-2.398568539540291,REX,0.19595921,0.36221397,0.23684178,0.39089838,LS_DR10,23.602587009178922,0.39089838,0.007829383440015984,0.0
165,327.7532751213113,-2.398281901699103,REX,0.43358916,0.74186665,2.063399,1.5709423,LS_DR10,22.82418537957122,1.5709423,0.015041916939311832,2.474924490019179e-05
7690,327.749388368168,-2.395315515498077,REX,0.092777506,0.415883,2.0378215,0.8097081,LS_DR10,23.4525720796905,0.8097081,0.008856151408255573,6.71911992137667e-08
145,327.7527226196577,-2.396702195622541,REX,0.14682154,0.24050467,0.68804556,0.5306646,LS_DR10,24.047191215735356,0.5306646,0.005473588699754693,9.797781412709526e-52
7597,327.746193457675,-2.391950893085181,REX,0.11452291,0.28080156,0.42943653,0.40272483,LS_DR10,23.87900120950453,0.40272483,0.006259304093429931,3.641048448339458e-24
7713,327.7499737637388,-2.393611495756744,REX,0.18829271,0.2724831,0.29238063,0.5691952,LS_DR10,23.911651071122915,0.5691952,0.00609768418779011,4.064366603892314e-09
7700,327.7496643175265,-2.389661581391199,REX,0.057316,0.23029661,0.23564395,0.311842,LS_DR10,24.094281137168554,0.311842,0.005273300939173367,7.314678875890528e-08
7467,327.7416199356266,-2.386897671347793,REX,0.21944894,0.3856554,0.9205432,0.18869731,LS_DR10,23.53450145801941,0.18869731,0.008278470797844563,0.0
7521,327.743607992219,-2.385655219093719,EXP,0.59380865,2.0664208,5.713514,1.0180843,LS_DR10,21.711953088322137,1.0180843,0.040555508870742156,0.00029811691473218975
7480,327.7421024834432,-2.383152432450496,REX,0.09564021,0.25519186,0.46141905,0.30234486,LS_DR10,23.98283295667052,0.30234486,0.00576081260506467,3.9843935377219524e-248
7274,327.7350376260096,-2.377492251233034,REX,0.15157898,0.29251516,0.4783133,0.36684775,LS_DR10,23.834629052726015,0.36684775,0.006486446424908111,0.0
7290,327.7355709032996,-2.377040854744667,REX,0.042918004,0.15937655,0.8938528,0.1950919,LS_DR10,24.493938946289457,0.1950919,0.003861812215206775,0.0
7398,327.7390514338588,-2.378914961722845,REX,1.1634502,2.422501,3.8012283,0.57647645,LS_DR10,21.539340087504765,0.57647645,0.04760230334904031,1.6701872432404541e-245
7587,327.7457974922173,-2.381844739210275,REX,0.48567307,1.2018116,1.994762,0.39481968,LS_DR10,22.30040902112714,0.39481968,0.02378905577109935,7.020286702213746e-13
7619,327.7469571322244,-2.378689876913892,REX,0.18116665,0.36197272,0.55003345,0.44914111,LS_DR10,23.60331039687081,0.44914111,0.00782475595620106,5.363344904305667e-26
7475,327.7418705293361,-2.375739893259027,EXP,0.44185054,1.2454975,2.0663648,0.83798116,LS_DR10,22.26164284963883,0.83798116,0.024625068316086973,1.0765156893825975e-11
7447,327.7443070689741,-2.371258303462572,REX,0.09142377,0.3826643,0.491857,0.32325932,LS_DR10,23.54295513158407,0.32325932,0.008221225370120471,0.0
158,327.7532038076318,-2.376493494556712,REX,0.83263266,4.053344,9.52956,0.32641718,LS_DR10,20.980466342260588,0.32641718,0.08090709088972896,1.7539147596913566e-227
422,327.7624507535656,-2.401010653088501,REX,0.09568639,0.10376431,0.18940242,0.23503731,LS_DR10,24.959879993756974,0.23503731,0.0027152208270245374,0.0
283,327.757558816832,-2.399874051854062,REX,0.077605605,0.24088344,0.28426012,0.36545914,LS_DR10,24.04548263848303,0.36545914,0.0054810095796469895,0.0
286,327.7576821078639,-2.399127199373877,REX,0.19097903,0.24879558,0.5267904,0.2995742,LS_DR10,24.010393348524804,0.2995742,0.005635856850877721,0.0
308,327.7583756934177,-2.396138994802524,REX,0.1996498,0.47642335,0.44741708,1.0859381,LS_DR10,23.305017403617338,1.0859381,0.010009476159015982,6.756250539396472e-08
395,327.7615587709199,-2.399575861038531,REX,0.12881473,0.23545925,0.3175376,0.12908351,LS_DR10,24.07021060914522,0.12908351,0.005374665977974081,0.0
402,327.7618143526696,-2.395672667331841,REX,0.33357966,0.43265122,0.4952062,0.38979885,LS_DR10,23.409655168283784,0.38979885,0.009176028831431357,0.0
321,327.7588152760777,-2.39273385403766,REX,0.055610187,0.15761325,0.33304852,0.2521187,LS_DR10,24.50601818919734,0.2521187,0.003826139203757924,0.0
280,327.7573592833552,-2.388834192366482,REX,0.2111537,0.34134793,0.37775278,0.50165975,LS_DR10,23.667006816125554,0.50165975,0.0074286729993145945,7.0701364263321014e-09
476,327.7643947286126,-2.391897236347143,REX,0.28743184,0.6433624,1.3402872,0.20835687,LS_DR10,22.978860810363493,0.20835687,0.013176211833396526,0.0
180,327.7539047753164,-2.383436928062019,REX,0.42881003,0.64242154,1.1800475,0.83462304,LS_DR10,22.98044976464446,0.83462304,0.013158390080986165,0.032244061295641946
237,327.7559307524523,-2.383657027523736,REX,0.16571659,0.63297486,1.3330301,0.24649456,LS_DR10,22.996533846520954,0.24649456,0.012979444726829392,1.6260947144202192e-27
315,327.7585610938348,-2.384250947590512,REX,0.1128513,0.21175396,0.046662465,0.2724675,LS_DR10,24.185421148005922,0.2724675,0.004907922913948985,4.232664381302424e-114
351,327.7598784546159,-2.387055284935627,REX,0.29616606,0.43466902,0.8580845,0.49060214,LS_DR10,23.404603280029605,0.49060214,0.009214496448778047,3.915162129711914e-15
359,327.7603406109092,-2.38347065225723,EXP,0.2477596,0.47322077,2.308523,0.78956413,LS_DR10,23.312340505321423,0.78956413,0.009948563632320221,3.997909249370647e-08
367,327.7606356835846,-2.383669830787576,REX,0.018358579,0.30961737,1.7905115,0.20368694,LS_DR10,23.772936706830578,0.20368694,0.006817235692269321,0.0
493,327.764829509727,-2.38756511192347,EXP,0.5832466,1.2385902,2.5035434,0.94338924,LS_DR10,22.267680901367466,0.94338924,0.024492812120548116,7.765950905776331e-10
498,327.7650050989158,-2.380619135973236,REX,0.11482488,0.27237797,0.39821744,0.22284722,LS_DR10,23.912070052969508,0.22284722,0.006095639854275793,0.0
223,327.7553885215489,-2.37442595092216,REX,0.11103756,0.16157669,0.24919686,0.26099628,LS_DR10,24.47905323227253,0.26099628,0.0039062737308118165,0.0
279,327.7571618435907,-2.369944343639142,EXP,0.18185994,0.38080972,0.95685184,0.4364562,LS_DR10,23.548229937427877,0.4364562,0.008185723236527824,0.0
453,327.7623824739435,-2.370815784673349,REX,0.7946892,1.2866127,2.904915,0.30881238,LS_DR10,22.22638041511408,0.30881238,0.025412882070011505,0.0
487,327.764708068671,-2.375533702638253,EXP,0.5584964,0.9713224,1.2939005,0.43816045,LS_DR10,22.53159148933569,0.43816045,0.019394842359626654,0.0
632,327.7674447728514,-2.369776027717649,REX,0.21593715,0.28413805,0.787249,0.62247455,LS_DR10,23.866176510918542,0.62247455,0.006324054170910741,0.0
