objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
2259,229.7103346452998,12.38097076422079,EXP,0.013370223,0.45816967,3.9094539,0.8516535,LS_DR10
2311,229.7131443638315,12.38288165119378,REX,0.42857298,0.54649186,1.7004585,0.41246775,LS_DR10
2053,229.6987664148833,12.38372575119399,REX,0.4429424,1.7193173,4.0269866,0.4692969,LS_DR10
2150,229.704485600394,12.38439701825519,REX,0.55153584,0.8018587,2.8428702,0.7169848,LS_DR10
2043,229.6980877521692,12.38801357549104,PSF,0.08996215,0.27210194,0.35186267,0.0,LS_DR10
2076,229.6999807958203,12.38779776375254,REX,0.19602683,0.25129217,0.18147014,0.53370905,LS_DR10
2118,229.7026320076926,12.39032131755385,REX,1.71239,4.6060038,8.217483,0.7806939,LS_DR10
2220,229.7082268958175,12.38550284524839,REX,0.23407093,0.4342759,0.6923868,0.42888877,LS_DR10
2207,229.70756421209,12.38586995511145,REX,0.9520926,1.7436979,2.5842083,0.63062483,LS_DR10
2293,229.7121182012675,12.38571449984006,REX,0.045430586,0.1916363,1.4311718,0.3258078,LS_DR10
2284,229.7115832066196,12.38706326566842,REX,0.13117799,0.22756527,0.5473429,0.44945157,LS_DR10
1929,229.6939033159647,12.39189254998747,PSF,5.5059404,6.0720887,8.447664,0.0,LS_DR10
1954,229.6951199452957,12.39271055296948,REX,0.26673084,0.4855647,1.401972,0.26930574,LS_DR10
2397,229.7155567874628,12.36045919538625,REX,0.17527449,0.34037742,0.7279578,0.35848224,LS_DR10
2512,229.7203761445046,12.35980983864556,SER,2.6576722,6.502158,11.530145,1.092923,LS_DR10
2356,229.7135852874537,12.36855427197067,REX,0.26277056,0.32351658,0.8451632,0.44286737,LS_DR10
2434,229.7171422121674,12.36693056540826,SER,7.7698674,15.00254,26.562325,0.57939845,LS_DR10
2441,229.7175470347447,12.36845458851873,PSF,0.024137298,0.18177612,4.1805663,0.0,LS_DR10
2443,229.7176205567768,12.36917331179718,REX,0.15393737,0.43880904,0.605694,0.18548782,LS_DR10
2354,229.7135394750156,12.36896069016051,PSF,0.07983819,0.19893257,0.7040108,0.0,LS_DR10
2384,229.714627526563,12.36978575762642,REX,0.17383787,0.7768143,2.3150988,0.30588934,LS_DR10
2355,229.7135690859508,12.37201923697162,PSF,0.16742477,0.7579295,1.3372154,0.0,LS_DR10
2429,229.7170246447924,12.37442021011648,PSF,454.7908,646.05975,733.4488,0.0,LS_DR10
2520,229.7206028655051,12.37178389828202,EXP,0.8869364,3.3065882,8.469704,0.75297445,LS_DR10
2529,229.7212964851345,12.37190273533359,PSF,0.1607542,0.33977258,0.3099828,0.0,LS_DR10
2472,229.7189157494745,12.37241770923978,REX,0.085732415,0.35519052,0.3983726,0.3532851,LS_DR10
2555,229.7223324896612,12.3724343710948,REX,0.11189975,0.25421637,0.50212485,0.19570737,LS_DR10
2548,229.7221421745986,12.37470780870559,PSF,10.339551,34.516502,87.05474,0.0,LS_DR10
2469,229.7198697706702,12.37537779867647,PSF,0.15762706,0.17909157,0.3534686,0.0,LS_DR10
2358,229.7151276590756,12.38295943922852,PSF,0.23569521,0.5600823,0.99276394,0.0,LS_DR10
2327,229.7138033092257,12.38360174255205,PSF,0.027219065,0.21131808,0.4890179,0.0,LS_DR10
2386,229.7164128929473,12.38206790044057,PSF,0.06556856,0.18039225,0.32421157,0.0,LS_DR10
2370,229.7156413320697,12.38391206854708,REX,0.14344981,0.52603567,1.2432926,0.38680992,LS_DR10
2379,229.7160036318172,12.38427617597346,REX,0.10310732,0.2619705,0.97530943,0.4581219,LS_DR10
2441,229.7188028784127,12.38122855946108,PSF,0.16148879,0.16873944,0.2195572,0.0,LS_DR10
2475,229.7202144333177,12.38184037252147,REX,0.040840637,0.19832842,1.6790614,0.361954,LS_DR10
2487,229.7209760768154,12.38426714802132,PSF,0.13529019,0.14255688,0.4482921,0.0,LS_DR10
2362,229.7152895653937,12.3881035839447,REX,0.10353789,0.21353908,0.85225075,0.41286263,LS_DR10
2372,229.7156645103007,12.38853387048656,PSF,0.1419042,0.26076877,0.8427919,0.0,LS_DR10
2432,229.7184326634226,12.38569023707612,PSF,0.18526764,0.24320813,0.4869847,0.0,LS_DR10
2476,229.7202814876524,12.38656693205196,DEV,0.12212437,0.60549986,2.8892248,0.21969272,LS_DR10
