objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
11010,52.1558028388671,-47.34078574459755,PSF,0.09170482,0.08875562,0.19265579,0.0,LS_DR10
10937,52.15339496262125,-47.34037951310437,EXP,0.16859244,0.2602149,0.69756544,0.98443794,LS_DR10
10849,52.14998919388785,-47.34019642097366,REX,0.11752994,0.3258897,0.45298612,0.32368505,LS_DR10
10954,52.1539391543632,-47.3396540502938,REX,0.16073097,0.21592222,0.38738778,0.3600463,LS_DR10
11007,52.1557175270759,-47.33680864065975,REX,0.10532714,0.14144751,0.145812,0.22384554,LS_DR10
11025,52.15631631537048,-47.33583077602575,REX,0.08163416,0.24240246,0.28234792,0.4543988,LS_DR10
10041,52.12627502731152,-47.34593358435532,REX,0.07238533,0.10359234,0.15374467,0.3832208,LS_DR10
10086,52.12741568903984,-47.34537985182268,REX,0.14463936,0.30538902,0.6510257,0.29459235,LS_DR10
9983,52.1245027588142,-47.34643671843381,REX,0.19087544,0.21743415,0.49449563,0.24020813,LS_DR10
10014,52.12554972439303,-47.34395293411099,REX,0.3938824,0.5141402,1.1563475,0.21937959,LS_DR10
10013,52.12552932612614,-47.3434230730413,REX,0.18298312,0.3814675,1.1147647,0.57220775,LS_DR10
10338,52.13630066978974,-47.34680860988355,REX,0.06370012,0.11171186,0.349945,0.32929057,LS_DR10
10402,52.13800258888804,-47.34537845723058,REX,0.305363,0.5624654,1.4465247,0.7249159,LS_DR10
10468,52.1396873213591,-47.34401511210213,REX,0.2557622,0.82375085,1.7464244,0.36686006,LS_DR10
10278,52.13404457402182,-47.34492243406752,EXP,0.8662352,1.2481588,2.8823519,0.8417767,LS_DR10
10365,52.13703469993388,-47.3429943888593,PSF,-0.011906182,0.09506338,0.16252254,0.0,LS_DR10
10448,52.13924083506086,-47.34348222170183,DEV,0.20430055,0.53586936,0.73449224,0.65549546,LS_DR10
10619,52.14399461346719,-47.34213427868825,REX,0.03793437,0.1723138,0.46854937,0.48517808,LS_DR10
10228,52.13228728623546,-47.34198894539087,REX,0.016336557,0.10170898,0.2922722,0.37474656,LS_DR10
10191,52.13122308119557,-47.34136127962864,PSF,0.072904274,0.08905106,0.13057473,0.0,LS_DR10
10167,52.13040506371034,-47.34127509401793,PSF,0.1208254,0.14595437,0.18713374,0.0,LS_DR10
10135,52.12923207273089,-47.34064271309347,REX,0.11095746,0.10325032,0.35658655,0.33627918,LS_DR10
10357,52.13676252689341,-47.34082281399591,REX,0.07720932,0.1732239,0.2851738,0.32545584,LS_DR10
10222,52.13213897107948,-47.34028679388093,PSF,0.07154088,0.022334563,0.03541309,0.0,LS_DR10
10317,52.13548307608901,-47.33766352412897,REX,0.08397693,0.2775511,0.42451987,0.346352,LS_DR10
10148,52.12968922126462,-47.33785691233712,PSF,0.06550463,0.10244112,0.24818498,0.0,LS_DR10
10207,52.13173541213146,-47.33680175644436,PSF,1.4429548,5.637574,37.092636,0.0,LS_DR10
9977,52.12424525543721,-47.33688682301424,PSF,6.842243,24.442968,86.36975,0.0,LS_DR10
9984,52.12458578628774,-47.33525568700374,PSF,0.08080639,0.10964102,0.10241684,0.0,LS_DR10
10024,52.12578341172232,-47.33417015688133,REX,0.18010117,0.23155862,0.6004221,0.4248617,LS_DR10
9949,52.12314464757571,-47.33337852421813,REX,0.77160186,3.4802704,7.78951,0.34131557,LS_DR10
10559,52.14240864320955,-47.33983927286406,REX,0.061411668,0.17792413,0.24752133,0.43817315,LS_DR10
10629,52.14432082481208,-47.33929509795344,REX,0.021446032,0.18258776,0.2809335,0.2633395,LS_DR10
10671,52.14536089739875,-47.33921208199177,PSF,0.0068896725,0.08276003,0.27705923,0.0,LS_DR10
10835,52.14953863122349,-47.33700231531913,PSF,0.09174159,0.0620065,0.17050377,0.0,LS_DR10
10851,52.15000111163054,-47.33458562463514,PSF,0.07743861,0.10174017,0.15550205,0.0,LS_DR10
10556,52.14229339300326,-47.33639605418099,PSF,0.0846297,0.096450314,0.16876212,0.0,LS_DR10
10525,52.14133988905625,-47.33548195540673,PSF,0.09480096,0.46146122,1.9384125,0.0,LS_DR10
10486,52.14005747671261,-47.3346846267842,REX,0.1195814,0.21060805,0.51192236,0.18520361,LS_DR10
10408,52.13815982073834,-47.33474469455921,PSF,0.11696096,0.11978081,0.17224923,0.0,LS_DR10
10656,52.14493566288077,-47.33459592183895,REX,0.10292599,0.38323143,0.7323581,0.24180138,LS_DR10
10587,52.14306235294698,-47.33423403578036,REX,0.22377741,0.3046876,0.24519648,0.567263,LS_DR10
10952,52.15391968574043,-47.33494203602339,REX,0.1086584,0.1576384,0.12864347,0.48989394,LS_DR10
10979,52.15480938148875,-47.33379108776847,PSF,0.14652269,0.17837667,0.07951978,0.0,LS_DR10
10893,52.15202527180737,-47.33401763427747,REX,0.14203046,0.20717773,0.3016062,0.53265905,LS_DR10
10951,52.15390495598187,-47.3317408971253,PSF,0.18270558,0.16425826,0.11356594,0.0,LS_DR10
10900,52.15214967601125,-47.33187223199555,SER,2.1935103,6.8430643,12.920123,1.1147138,LS_DR10
10798,52.148652195632,-47.33228434165159,EXP,0.44667146,0.8390018,1.2030952,0.4947003,LS_DR10
10959,52.15410331832177,-47.33057687688463,REX,0.16310675,0.26945966,0.4299921,0.22008656,LS_DR10
10767,52.14791802862847,-47.33046544932429,REX,0.09332927,0.16869536,0.15734366,0.37694204,LS_DR10
10768,52.14796045741291,-47.32878400152865,EXP,0.21835476,0.4016134,0.8399839,1.1336384,LS_DR10
10964,52.15417415460641,-47.3297626215673,EXP,0.208936,0.7225468,1.4529355,0.34809002,LS_DR10
10933,52.15324974008587,-47.32877690756706,PSF,0.30245462,0.5830254,0.8132555,0.0,LS_DR10
10832,52.14948332514924,-47.3281820874775,REX,0.11917163,0.157018,0.30325693,0.3313943,LS_DR10
10306,52.13524288173314,-47.334152268256,REX,0.45917156,1.8406044,3.6934915,0.37752733,LS_DR10
10184,52.13102310187939,-47.33560403925772,PSF,0.06829126,0.08965512,0.098304324,0.0,LS_DR10
10220,52.13210793464246,-47.33390310715786,PSF,-0.0029633874,0.08304818,0.11868754,0.0,LS_DR10
10482,52.13996109451779,-47.33343399750132,REX,1.1357052,2.5295641,4.016878,0.41217682,LS_DR10
10392,52.13771121011874,-47.33014919582496,REX,0.04493492,0.1393366,0.14878742,0.37442932,LS_DR10
10130,52.12912785216856,-47.33374324972262,PSF,0.059702553,0.14088225,0.12535268,0.0,LS_DR10
9991,52.12481670770308,-47.33230770832015,REX,0.070224635,0.15887061,0.28896078,0.27345422,LS_DR10
10027,52.12586702019341,-47.33161955064896,PSF,0.09694085,0.17131573,0.39534414,0.0,LS_DR10
10097,52.12793244151298,-47.3314808267921,SER,0.75855047,2.7000184,8.323072,0.8003502,LS_DR10
10076,52.12707376074976,-47.33161464146036,REX,0.09541986,0.22101912,0.34012058,0.2382082,LS_DR10
10090,52.1277082988375,-47.33082608120737,REX,0.07601995,0.17627978,0.13840462,0.40808403,LS_DR10
10064,52.12674332667706,-47.33031355263456,REX,0.05846851,0.12949476,-0.022148082,0.32475263,LS_DR10
10261,52.13342640022107,-47.3309344345292,REX,0.25233194,0.24624158,0.33689785,0.46090716,LS_DR10
10241,52.13282774522131,-47.33076753491043,REX,0.090541795,0.10164036,0.33362472,0.398228,LS_DR10
10212,52.13192926934418,-47.33016075181443,REX,0.10977049,0.21954317,0.33808836,0.6395534,LS_DR10
10224,52.13217994371302,-47.32978891030049,PSF,0.8302298,3.4891582,21.414183,0.0,LS_DR10
10209,52.13175337273198,-47.32920096128304,EXP,0.91898847,1.6885606,2.4492035,0.9403941,LS_DR10
10164,52.13027002428119,-47.32839279035978,PSF,0.021253109,0.07537979,0.19833916,0.0,LS_DR10
10257,52.13327615679929,-47.32853147151113,REX,0.35852543,1.39817,2.8181896,0.36159077,LS_DR10
10280,52.1340786742587,-47.32787996301269,EXP,0.19415875,0.47844106,0.7746339,0.4890313,LS_DR10
10169,52.13052531960436,-47.3276718861116,EXP,0.13637756,0.2914198,0.45820266,0.6098298,LS_DR10
10586,52.14305378681454,-47.32675882282292,REX,0.03327736,0.16223744,0.2216669,0.44001475,LS_DR10
10850,52.14999868381383,-47.32598690692199,REX,0.07801316,0.25161958,0.42939943,0.2858908,LS_DR10
10878,52.15126119162717,-47.32454290875222,PSF,0.07553408,0.13232177,0.10301664,0.0,LS_DR10
10639,52.14464569145609,-47.32653430546969,REX,0.07645454,0.11519362,0.15481393,0.2995126,LS_DR10
10668,52.14532541625533,-47.32571805310801,REX,0.094080426,0.16507427,0.41471395,0.27830985,LS_DR10
10774,52.14799982847753,-47.32327403764471,REX,0.07965991,0.10032923,0.24530077,0.22914863,LS_DR10
10453,52.13938253859859,-47.32766544347248,PSF,0.025475124,0.05995662,0.08052502,0.0,LS_DR10
10419,52.13841014246953,-47.32699894156902,REX,0.056008477,0.11314556,0.27222967,0.4038949,LS_DR10
10481,52.13994180287994,-47.32730643375034,REX,0.09988553,0.18866795,-0.0011720795,0.70680106,LS_DR10
10530,52.14157555456136,-47.32599652521741,REX,0.38933736,0.7021401,0.89141685,0.20368433,LS_DR10
10293,52.13464836136593,-47.3261421782687,PSF,0.11107067,0.12179907,0.10160544,0.0,LS_DR10
10337,52.13623886816866,-47.32484250183324,PSF,0.06420386,0.31343,0.7953772,0.0,LS_DR10
10527,52.14152372411233,-47.32491211628636,PSF,0.031206444,0.074238405,0.031578153,0.0,LS_DR10
10553,52.14224721101625,-47.32450575091841,PSF,0.054481868,0.09680833,0.02067032,0.0,LS_DR10
10485,52.14004715983651,-47.32406818971114,REX,0.04929223,0.1654772,0.20753519,0.40788075,LS_DR10
10599,52.14340664783527,-47.32201569901348,REX,0.1551514,0.17683543,0.18181548,0.24306436,LS_DR10
11008,52.15575064517596,-47.3255386168527,REX,0.12038574,0.16196093,-0.013968703,0.3176665,LS_DR10
10923,52.15298702385419,-47.32499437299978,EXP,0.2840119,0.5056285,1.3617015,0.5073874,LS_DR10
10821,52.14917419742473,-47.3226995177159,PSF,0.04928894,0.08018258,0.10304602,0.0,LS_DR10
11011,52.1558686463027,-47.32063044019228,PSF,0.09754786,0.12842168,0.0984308,0.0,LS_DR10
10972,52.15454670999279,-47.31970380857231,REX,0.5797789,0.96241105,1.3820664,0.32613483,LS_DR10
10690,52.14585782506704,-47.32078237904,REX,0.07959001,0.10134035,0.26199535,0.22160742,LS_DR10
10817,52.14914887260093,-47.31959635257532,REX,0.1333167,0.12103774,0.043780334,0.6131818,LS_DR10
10630,52.14435341040696,-47.32060408605172,REX,0.11126947,0.14964612,0.17977148,0.23749605,LS_DR10
10896,52.15210949360977,-47.31882964510046,EXP,0.88350034,1.3133671,1.7853255,0.6175324,LS_DR10
10863,52.15069904835828,-47.31742485265772,PSF,0.098335356,0.4275245,1.7861334,0.0,LS_DR10
9993,52.12483767495813,-47.32980691790201,REX,0.093058795,0.1367671,0.051881406,0.38034356,LS_DR10
10029,52.12588811733599,-47.32796351244142,PSF,0.09303247,0.13030648,0.080429584,0.0,LS_DR10
10157,52.12998874424029,-47.32671899039121,PSF,0.07756593,0.08528963,0.13461165,0.0,LS_DR10
9971,52.12421188085683,-47.32711206818912,REX,0.8604182,1.7869127,2.6159384,0.2533432,LS_DR10
10080,52.12717939584547,-47.32498303448583,EXP,0.11214901,0.57237875,2.4898295,0.995073,LS_DR10
9998,52.12499463445867,-47.32546538314835,EXP,0.13979097,0.3896139,0.76116353,0.5513423,LS_DR10
10006,52.1252670522687,-47.32436961287629,REX,0.11613762,0.15469506,0.3891779,0.2291563,LS_DR10
9957,52.12334306199833,-47.32384050191744,PSF,0.006488913,0.07620715,0.1974528,0.0,LS_DR10
10195,52.13136309756285,-47.32605252365098,REX,0.10874413,0.12062443,0.12845469,0.4395346,LS_DR10
10192,52.13126338969068,-47.32419764709867,DEV,0.09996086,0.4200449,1.9898199,0.3361366,LS_DR10
10250,52.13312345081513,-47.32299998575257,REX,0.28519052,0.28300673,0.40505803,0.5345896,LS_DR10
10165,52.13033555227108,-47.32367640654151,REX,0.24260418,0.3996069,0.53430593,0.43955928,LS_DR10
10215,52.13196789277372,-47.32321888148505,REX,0.135482,0.12973103,0.33763054,0.7189942,LS_DR10
10276,52.13400029042837,-47.32193167662784,REX,0.0497568,0.11106853,0.33472082,0.4161944,LS_DR10
10427,52.13871491929293,-47.32115958891106,PSF,0.064341396,0.080856,0.20344454,0.0,LS_DR10
9987,52.1246806316796,-47.32202628524797,EXP,0.16072173,0.35192347,0.23896608,0.8047793,LS_DR10
10289,52.13436864784909,-47.31810576658631,REX,0.06852854,0.22994106,0.50448483,0.49214566,LS_DR10
10190,52.13117607087858,-47.31826165780974,REX,0.13298476,0.18019588,0.28718367,0.45448306,LS_DR10
10071,52.12698708310759,-47.31893202625586,EXP,0.18044809,0.57363385,1.3880951,0.48513496,LS_DR10
10150,52.129700743956,-47.31764823467894,REX,0.09033529,0.12175003,0.36922428,0.18680197,LS_DR10
10176,52.13069830715073,-47.31712652257742,EXP,0.35128123,0.43394178,0.6371899,0.5202031,LS_DR10
10436,52.13896736371699,-47.31953925506254,PSF,0.063254215,0.06307693,0.030808216,0.0,LS_DR10
10469,52.13969291236912,-47.31906020267674,PSF,0.070119545,0.093840756,0.072858594,0.0,LS_DR10
10603,52.14350319763212,-47.31690960508162,PSF,0.046670724,0.111851,0.03696488,0.0,LS_DR10
10367,52.13705108573352,-47.31799476066715,REX,0.13494684,0.14358015,0.12854339,0.19299524,LS_DR10
10521,52.1411822814851,-47.31699534655828,EXP,0.35684118,0.72539556,1.126765,0.6374834,LS_DR10
