DE_ICRS,petroMag_r,rPrad,rdVrad,rdVell,umag,gmag,rmag,imag,zmag,<zph>,u_r,expAB_r,b_a,b_a_err,q_lt_q0,inclination_deg_q0_0p2,tractor_objid,RA_ICRS,tractor_type,brick_primary,shape_e1,shape_e2,shape_e1_ivar,shape_e2_ivar,ellipticity_abs,flux_r_nmgy
43.82586491931371,21.32738039223803,0.737426,1.0,0.0,,21.653771103964676,21.32738039223803,,,,,1.0,1.0,,False,0.0,201,286.5735444214148,REX,1,0.0,0.0,0.0,0.0,0.0,2.944746
43.82408912745563,18.883168986385556,4.189405,1.0,0.0,,19.690813797561205,18.883168986385556,,,,,1.0,1.0,,False,0.0,182,286.5707522457058,REX,1,0.0,0.0,0.0,0.0,0.0,27.972572
43.825437821519735,18.275337451985347,5.038889,2.0,0.1696042325387882,,18.703875937606213,18.275337451985347,,,,,0.8303957674612118,0.8303957674612118,0.013925342178992339,False,34.657068563224264,190,286.57180803506697,SER,1,0.08696699887514114,0.031977999955415726,16306.0048828125,7898.4013671875,0.0926598692773596,48.96266
43.81854456100895,22.695525087840174,0.450781,1.0,0.0,,22.573937555875645,22.695525087840174,,,,,1.0,1.0,,False,0.0,71,286.556356911872,REX,1,0.0,0.0,0.0,0.0,0.0,0.835199
43.82607696292778,22.60497912223607,0.515427,1.0,0.0,,22.912718551198132,22.60497912223607,,,,,1.0,1.0,,False,0.0,255,286.5800588600084,REX,1,0.0,0.0,0.0,0.0,0.0,0.907838
43.827082604511695,20.511861277797856,3.181645,1.0,0.5190139826760221,,21.111411660539943,20.511861277797856,,,,,0.4809860173239779,0.4809860173239779,0.04043458462372141,False,63.48365528615862,203,286.57372022060514,EXP,1,0.34153398871421814,0.07855500280857086,788.5946044921875,323.9883117675781,0.35045164276016494,6.241019
43.82698851221289,22.83162742811651,0.655158,1.0,0.0,,23.152103960660963,22.83162742811651,,,,,1.0,1.0,,False,0.0,193,286.57220378903804,REX,1,0.0,0.0,0.0,0.0,0.0,0.736799
43.834160576151206,23.140831723783926,0.412782,1.0,0.0,,23.629625504041275,23.140831723783926,,,,,1.0,1.0,,False,0.0,259,286.580484673239,REX,1,0.0,0.0,0.0,0.0,0.0,0.554201
43.83063194602571,20.378998205192005,0.270219,1.0,0.0,,21.804483173946643,20.378998205192005,,,,,1.0,1.0,,False,0.0,187,286.57130360063735,REX,1,0.0,0.0,0.0,0.0,0.0,7.053436
43.83240530489321,21.48563170479531,0.237256,1.0,0.0,,22.307882958747186,21.48563170479531,,,,,1.0,1.0,,False,0.0,161,286.56852056735744,REX,1,0.0,0.0,0.0,0.0,0.0,2.545349
43.83622677820229,20.52683233650918,1.672075,1.0,0.7498124429520774,,21.732686753721648,20.52683233650918,,,,,0.2501875570479226,0.2501875570479226,0.0337255689054849,False,81.17529455280186,135,286.56557647276577,EXP,1,0.30751800537109375,0.514922022819519,494.625732421875,553.8321533203125,0.5997599629951647,6.155553
43.83622710629787,21.174431541131703,1.06966,1.0,0.476628355229303,,22.35599640763984,21.174431541131703,,,,,0.523371644770697,0.523371644770697,0.08231659431260153,False,60.420956911332496,116,286.5622569699866,EXP,1,0.07585400342941284,0.30354300141334534,117.88307189941406,207.5823974609375,0.312877265941921,3.390216
43.8373786065223,21.106913737295166,1.005764,1.0,0.0,,22.216181079859865,21.106913737295166,,,,,1.0,1.0,,False,0.0,404,286.60018085429107,REX,1,0.0,0.0,0.0,0.0,0.0,3.607734
43.83715569643971,22.226895051127936,0.437443,1.0,0.0,,23.05547813113483,22.226895051127936,,,,,1.0,1.0,,False,0.0,394,286.59887651215416,REX,1,0.0,0.0,0.0,0.0,0.0,1.286003
43.83807667909826,21.635278257905973,0.711954,1.0,0.0,,22.61938509587853,21.635278257905973,,,,,1.0,1.0,,False,0.0,374,286.59554533621497,REX,1,0.0,0.0,0.0,0.0,0.0,2.217628
43.84543767178802,22.045105313893224,0.653377,1.0,0.0,,23.165679122150333,22.045105313893224,,,,,1.0,1.0,,False,0.0,353,286.5924443860077,REX,1,0.0,0.0,0.0,0.0,0.0,1.5204
