SequentialID,ra,dec,ACS_MAG_AUTO,b_a,Re_arcsec,ELL_GIM2D,TYPE,STELLARITY
82075.0,149.9109344,2.7158141,20.5339813,0.57037,0.7185,0.42963,2.0,0.0
82077.0,149.9098053,2.7092669,21.3616486,0.86373,0.3525,0.13627,2.0,0.0
82081.0,149.9087219,2.706229,21.9722309,0.25710999999999995,0.227,0.74289,2.0,0.0
82092.0,149.9534302,2.6603031,21.4298401,0.932192,0.429,0.067808,1.0,0.0
82093.0,149.9530334,2.660475,21.7350883,0.61103,0.5905,0.38897,1.0,0.0
82094.0,149.9518585,2.6521151,22.5284786,0.21445000000000003,1.3195,0.78555,2.0,0.0
82098.0,149.9584351,2.693763,20.777256,0.7172700000000001,0.8085,0.28273,2.0,0.0
82101.0,149.9562073,2.6816821,22.4483662,0.56681,0.424,0.43319,2.0,0.0
82106.0,149.9562378,2.686537,22.4178867,0.27592000000000005,0.5395,0.72408,2.0,0.0
82119.0,149.9534607,2.690922,21.9254169,0.48192,0.332,0.51808,2.0,0.0
82121.0,149.9481049,2.6635621,22.5920734,0.5323100000000001,0.22,0.46769,2.0,0.0
82124.0,149.9497223,2.678231,20.97612,0.88742,0.5835,0.11258,3.0,0.0
82125.0,149.9471436,2.66276,22.3031864,0.5769299999999999,0.4535,0.42307,3.0,0.0
82128.0,149.9485016,2.673954,22.9896679,0.78244,0.1655,0.21756,2.0,0.0
82134.0,149.9477234,2.675293,22.1225777,0.5820799999999999,0.2285,0.41792,2.0,0.0
82135.0,149.9507599,2.6950359,22.3992748,0.64168,0.109,0.35832,2.0,0.0
82137.0,149.9464417,2.6751649,22.1239452,0.5418799999999999,0.4915,0.45812,2.0,0.0
82141.0,149.9466553,2.6817789,22.7391415,0.65405,0.502,0.34595,2.0,0.0
82142.0,149.9463959,2.682899,22.3829994,0.33348999999999995,0.3195,0.66651,2.0,0.0
82147.0,149.9433136,2.6719389,22.2280083,0.50749,0.178,0.49251,2.0,0.0
82152.0,149.9393463,2.6549981,21.8834991,0.66854,0.955,0.33146,2.0,0.0
82153.0,149.9457245,2.6934581,20.4865837,0.53125,0.9015,0.46875,2.0,0.0
82158.0,149.9361115,2.6474321,22.0884724,0.64682,0.401,0.35318,2.0,0.0
82161.0,149.9400024,2.6745291,21.465004,0.23870000000000002,0.873,0.7613,2.0,0.0
82171.0,149.9359436,2.6668229,19.9613419,0.68617,0.6595,0.31383,2.0,0.0
82173.0,149.9399414,2.6882761,21.8248749,0.5480700000000001,0.203,0.45193,3.0,0.0
82174.0,149.9398041,2.688267,21.6752224,0.55974,0.302,0.44026,3.0,0.0
82178.0,149.9328156,2.6549001,22.1398163,0.5412600000000001,0.78,0.45874,3.0,0.0
82179.0,149.9311829,2.6460669,22.6320419,0.59623,0.732,0.40377,2.0,0.0
82181.0,149.936554,2.6795549,21.3226967,0.35880999999999996,0.7035,0.64119,2.0,0.0
82192.0,149.9367828,2.6974039,21.5554218,0.78157,0.4415,0.21843,2.0,0.0
82197.0,149.9272461,2.6479721,22.5076466,0.65201,0.2285,0.34799,1.0,0.0
82199.0,149.9267426,2.647485,21.4158401,0.42367,0.4355,0.57633,2.0,0.0
82209.0,149.9289246,2.6703451,21.6974792,0.5009399999999999,0.342,0.49906,2.0,0.0
82223.0,149.9289551,2.686837,22.2839966,0.84287,0.1215,0.15713,3.0,0.0
82226.0,149.9286652,2.687824,22.1833191,0.4685,0.702,0.5315,2.0,0.0
82230.0,149.9251251,2.674242,22.4816227,0.83497,0.28,0.16503,3.0,0.0
82232.0,149.9238129,2.6685791,22.2835789,0.37075,0.409,0.62925,2.0,0.0
82243.0,149.9265747,2.6991031,22.3759518,0.6365700000000001,0.128,0.36343,3.0,0.0
82246.0,149.9237671,2.690248,22.0430355,0.8752800000000001,0.348,0.12472,2.0,0.0
82247.0,149.9240875,2.695492,21.9371834,0.31523,0.4045,0.68477,3.0,0.0
82253.0,149.9221954,2.6941791,22.4798107,0.6018,0.469,0.3982,3.0,0.0
82255.0,149.9157867,2.6622331,20.7713089,0.91875,1.0845,0.08125,2.0,0.0
82257.0,149.9208984,2.6940949,22.5473099,0.87522,0.275,0.12478,1.0,0.0
82259.0,149.9136047,2.6548841,19.8600292,0.66649,0.3895,0.33351,2.0,0.0
82264.0,149.9158478,2.6774471,20.7946453,0.68714,0.362,0.31286,3.0,0.0
82268.0,149.9135437,2.6674249,21.7520847,0.67936,0.6795,0.32064,2.0,0.0
82270.0,149.9183044,2.695936,20.9934883,0.5386,0.3225,0.4614,3.0,0.0
82273.0,149.9121094,2.664465,21.8656826,0.23319999999999996,0.826,0.7668,2.0,0.0
82274.0,149.9160767,2.6882219,21.7597008,0.78069,0.525,0.21931,2.0,0.0
82280.0,149.9173279,2.6998229,22.2266884,0.89064,0.276,0.10936,2.0,0.0
82288.0,149.9154663,2.6988051,21.7495556,0.28884,0.674,0.71116,2.0,0.0
82291.0,149.9146118,2.697155,20.9923954,0.56389,1.1755,0.43611,2.0,0.0
82297.0,149.9113922,2.68277,21.8293629,0.42945999999999995,0.7315,0.57054,2.0,0.0
82300.0,149.9086914,2.667279,21.9028549,0.45247000000000004,0.394,0.54753,2.0,0.0
82306.0,149.9099121,2.6789091,22.2151127,0.88378,0.4585,0.11622,2.0,0.0
82308.0,149.911499,2.690918,22.6453438,0.36768,0.2875,0.63232,2.0,0.0
82313.0,149.9103394,2.695554,21.4722252,0.80484,0.2405,0.19516,2.0,0.0
82315.0,149.9093781,2.69118,19.7581081,0.37700999999999996,1.5615,0.62299,2.0,0.0
82317.0,149.9043274,2.664273,22.6097717,0.5783400000000001,0.4795,0.42166,2.0,0.0
82320.0,149.9041443,2.6694281,20.8434811,0.32367999999999997,0.934,0.67632,2.0,0.0
82321.0,149.905426,2.6756079,21.9216461,0.6430100000000001,0.5025,0.35699,2.0,0.0
82322.0,149.9030914,2.662504,22.2248611,0.60155,0.423,0.39845,2.0,0.0
82325.0,149.9019318,2.6602981,21.3038597,0.7545999999999999,0.532,0.2454,1.0,0.0
82345.0,149.9318848,2.8292029,21.9124622,0.63201,0.204,0.36799,2.0,0.0
82349.0,149.9276276,2.8130441,22.3240604,0.9967985,0.2515,0.0032015,2.0,0.0
82350.0,149.9271698,2.813112,21.9503746,0.25412999999999997,0.5955,0.74587,2.0,0.0
82351.0,149.9279175,2.821151,21.2630043,0.8230999999999999,0.739,0.1769,3.0,0.0
82354.0,149.9258423,2.813683,21.9958191,0.1997,0.741,0.8003,2.0,0.0
82359.0,149.9239197,2.8086491,22.3629036,0.86132,0.391,0.13868,2.0,0.0
82373.0,149.9234467,2.8295569,21.5592632,0.26183,0.8305,0.73817,2.0,0.0
82374.0,149.9259949,2.8458309,21.6030502,0.24429,0.529,0.75571,2.0,0.0
82378.0,149.9226379,2.830164,20.86483,0.59171,0.549,0.40829,2.0,0.0
82380.0,149.9250336,2.8468931,19.8972607,0.38254,0.5175,0.61746,3.0,0.0
82384.0,149.9215393,2.836688,21.7747555,0.19584000000000001,0.412,0.80416,2.0,0.0
82388.0,149.9195709,2.83128,21.7386608,0.55252,0.5445,0.44748,2.0,0.0
82396.0,149.9188385,2.839329,20.4293079,0.50686,1.2005,0.49314,2.0,0.0
82398.0,149.9147186,2.8182659,20.9699554,0.73756,0.2875,0.26244,1.0,0.0
82399.0,149.9156342,2.8239751,20.391016,0.70301,1.0434999,0.29699,2.0,0.0
82401.0,149.917038,2.8369291,18.17383,0.81208,1.3885,0.18792,1.0,0.0
82407.0,149.9173126,2.838448,22.8942223,0.80553,0.144,0.19447,2.0,0.0
82408.0,149.9146271,2.825614,21.9914837,0.3537,0.4655,0.6463,2.0,0.0
82410.0,149.9174042,2.843554,22.1799946,0.56072,0.198,0.43928,3.0,0.0
82412.0,149.9149628,2.8212421,21.3544521,0.5948899999999999,0.827,0.40511,2.0,0.0
82419.0,149.9139252,2.8406799,20.9761925,0.47936,0.8145,0.52064,3.0,0.0
82422.0,149.9118652,2.832582,22.1804447,0.73695,0.496,0.26305,2.0,0.0
82423.0,149.9093628,2.818835,22.0343399,0.82622,0.3065,0.17378,1.0,0.0
82425.0,149.911438,2.8345971,21.4438286,0.81471,0.235,0.18529,2.0,0.0
82428.0,149.9066162,2.810132,21.6766682,0.29677,0.7445,0.70323,2.0,0.0
82433.0,149.9075012,2.8221681,22.4294357,0.53555,0.4255,0.46445,2.0,0.0
82436.0,149.9126587,2.859792,19.4995174,0.4022,0.9245,0.5978,2.0,0.0
82447.0,149.9031982,2.821701,20.3708858,0.6270899999999999,0.8215,0.37291,3.0,0.0
82448.0,149.9028015,2.8185999,22.3733349,0.39525,0.4525,0.60475,2.0,0.0
82451.0,149.9050598,2.8344259,21.9791489,1.0,0.186,0.0,1.0,0.0
82460.0,149.9004669,2.8164899,21.7320671,0.52708,0.362,0.47292,2.0,0.0
82462.0,149.9057617,2.851289,21.6380749,0.27934000000000003,0.855,0.72066,2.0,0.0
82469.0,149.8991241,2.820014,21.2364407,0.84844,0.537,0.15156,2.0,0.0
82475.0,149.9020538,2.850734,22.3734512,0.83019,0.1145,0.16981,1.0,0.0
82476.0,149.9032593,2.859803,20.3322544,0.33819,0.6145,0.66181,2.0,0.0
82482.0,149.90242,2.8628621,21.6691036,0.13588999999999996,1.446,0.86411,2.0,0.0
82495.0,149.8921356,2.8166859,20.6644573,0.975264,0.3055,0.024736,2.0,0.0
82498.0,149.898056,2.8520861,20.8390427,0.33469000000000004,0.473,0.66531,2.0,0.0
82507.0,149.8928986,2.8456171,22.098793,0.46238,0.836,0.53762,2.0,0.0
82508.0,149.891037,2.836355,20.7794228,0.32955,0.859,0.67045,2.0,0.0
82510.0,149.8883514,2.823885,21.5541058,0.52878,0.3305,0.47122,2.0,0.0
82512.0,149.8886414,2.826921,21.1757126,0.7990200000000001,0.8825,0.20098,2.0,0.0
82515.0,149.8872528,2.8220401,22.2487946,0.5216000000000001,0.4135,0.4784,3.0,0.0
82528.0,149.8898315,2.8557241,20.6380482,0.61022,0.4875,0.38978,2.0,0.0
82531.0,149.8817749,2.812947,21.2174358,0.34941999999999995,0.842,0.65058,2.0,0.0
82533.0,149.8913727,2.86695,21.8012867,0.57462,0.4135,0.42538,2.0,0.0
82535.0,149.8869476,2.848403,22.4816875,0.72853,0.5265,0.27147,2.0,0.0
82536.0,149.8863068,2.8476739,20.6553116,0.41193,0.406,0.58807,2.0,0.0
82541.0,149.8892212,2.866992,22.0857468,0.6073999999999999,0.4755,0.3926,2.0,0.0
82542.0,149.8878021,2.8604209,20.9776344,0.34704999999999997,0.584,0.65295,2.0,0.0
82546.0,149.8791199,2.813544,22.2893429,0.960853,0.5315,0.039147,2.0,0.0
82548.0,149.8874969,2.865216,21.6147461,0.72436,0.6145,0.27564,3.0,0.0
82550.0,149.8844299,2.853056,21.8188858,0.92338,0.4375,0.07662,2.0,0.0
82551.0,149.8809204,2.83725,19.7577267,0.5904,0.9635,0.4096,2.0,0.0
82573.0,149.8698578,2.775106,20.9908199,0.84769,0.4925,0.15231,2.0,0.0
82574.0,149.87677,2.8118329,20.9716091,0.85621,0.682,0.14379,2.0,0.0
82580.0,149.8718719,2.781584,21.9595623,0.934176,0.4695,0.065824,2.0,0.0
82582.0,149.8735352,2.788147,22.331049,0.62432,0.346,0.37568,3.0,0.0
82584.0,149.8762512,2.794652,20.6139355,0.60236,0.7545,0.39764,2.0,0.0
82588.0,149.8768311,2.7951651,22.0090256,0.43769,0.3635,0.56231,2.0,0.0
82589.0,149.8720856,2.766408,23.227354,0.44494,0.28,0.55506,2.0,0.0
82592.0,149.8797302,2.8061869,21.4214287,0.81287,0.198,0.18713,2.0,0.0
82593.0,149.8731842,2.765677,19.7001915,0.61063,1.798,0.38937,2.0,0.0
82594.0,149.8759766,2.782727,21.7562866,0.6501399999999999,0.741,0.34986,3.0,0.0
82603.0,149.8829041,2.813118,21.6462994,0.32220000000000004,0.926,0.6778,3.0,0.0
82610.0,149.8849487,2.810591,21.0067387,0.46006,0.903,0.53994,2.0,0.0
82615.0,149.8794403,2.7730551,21.8059654,0.15727000000000002,0.8725,0.84273,2.0,0.0
82616.0,149.8825989,2.7868409,21.6861458,0.61863,0.2075,0.38137,2.0,0.0
82617.0,149.8815918,2.780863,22.2640934,0.872,0.4135,0.128,3.0,0.0
82621.0,149.8839874,2.787509,22.5028381,0.31945,0.572,0.68055,2.0,0.0
82623.0,149.8844147,2.7893119,21.0658436,0.64379,0.435,0.35621,3.0,0.0
82624.0,149.8852539,2.790746,21.5091724,0.67987,0.5165,0.32013,3.0,0.0
82628.0,149.8828125,2.7731359,20.9448452,0.41533,0.9515,0.58467,2.0,0.0
82646.0,149.8883972,2.7855799,21.7884178,0.60766,0.7175,0.39234,2.0,0.0
82655.0,149.8885651,2.767499,19.4063187,0.27303,1.482,0.72697,2.0,0.0
82658.0,149.8923035,2.789753,21.2654877,0.83829,0.3605,0.16171,1.0,0.0
82663.0,149.89328,2.7890699,21.9182606,0.48312999999999995,0.285,0.51687,2.0,0.0
82668.0,149.891983,2.770118,19.9783821,0.76582,1.188,0.23418,3.0,0.0
82669.0,149.894577,2.7856619,22.1286678,0.49202999999999997,0.243,0.50797,2.0,0.0
82671.0,149.8983917,2.8025279,21.7027225,0.25212,0.4605,0.74788,2.0,0.0
82675.0,149.8924866,2.766305,21.9130287,0.38769,0.7145,0.61231,2.0,0.0
82676.0,149.8959808,2.7836189,21.5167961,0.75189,0.554,0.24811,1.0,0.0
82680.0,149.8956146,2.77894,22.7015171,0.28867,0.554,0.71133,2.0,0.0
82681.0,149.8933411,2.765744,21.3761044,0.60475,0.351,0.39525,2.0,0.0
82685.0,149.8967896,2.7793069,19.4679813,0.5332399999999999,1.1995,0.46676,3.0,0.0
82690.0,149.8987427,2.787796,21.7205296,0.29295000000000004,0.8575,0.70705,2.0,0.0
82691.0,149.8970795,2.777977,22.4134617,0.48148,0.374,0.51852,2.0,0.0
82696.0,149.8981476,2.7776849,20.5358009,0.6285499999999999,0.53,0.37145,2.0,0.0
82702.0,149.9002838,2.782023,20.0167675,0.52459,0.4445,0.47541,3.0,0.0
82707.0,149.8979187,2.763324,22.3047581,0.7448,0.3265,0.2552,2.0,0.0
82710.0,149.9011841,2.7788949,21.8135605,0.915141,0.37,0.084859,2.0,0.0
82711.0,149.9015503,2.780848,22.0283623,0.28135,0.2875,0.71865,2.0,0.0
82712.0,149.9074249,2.807184,21.6135464,0.38139,0.7015,0.61861,2.0,0.0
82714.0,149.9030762,2.7811489,21.8400497,0.6006,0.6385,0.3994,2.0,0.0
82715.0,149.902771,2.7796071,22.1990604,0.33965999999999996,0.553,0.66034,2.0,0.0
82719.0,149.9074249,2.7989681,21.5000572,0.49634,0.558,0.50366,2.0,0.0
82728.0,149.908783,2.7924769,21.6405697,0.63546,0.2175,0.36454,2.0,0.0
82737.0,149.9108429,2.7897439,21.1103821,0.74871,0.5475,0.25129,3.0,0.0
82741.0,149.9135742,2.7980969,22.4592247,0.77305,0.215,0.22695,1.0,0.0
82742.0,149.9083099,2.7668581,22.2181034,0.22911000000000004,0.7345,0.77089,2.0,0.0
82743.0,149.912323,2.7883949,21.1751575,0.7408,0.793,0.2592,2.0,0.0
82751.0,149.9115906,2.766649,19.3391972,0.5003299999999999,1.2395,0.49967,2.0,0.0
82752.0,149.9160004,2.792459,20.519762,0.83709,0.5595,0.16291,1.0,0.0
82755.0,149.9135132,2.7692101,21.5452957,0.72155,0.2365,0.27845,2.0,0.0
82760.0,149.9185638,2.783288,22.4660587,0.78083,0.0795,0.21917,2.0,0.0
82763.0,149.9204407,2.7897179,22.4666958,0.73478,0.2675,0.26522,3.0,0.0
82766.0,149.9238129,2.7966371,19.9107342,0.27402000000000004,1.5825,0.72598,2.0,0.0
82767.0,149.9193726,2.7710969,22.5541382,0.59666,0.6135,0.40334,2.0,0.0
82770.0,149.924408,2.7946501,22.3206539,0.79933,0.2645,0.20067,3.0,0.0
82771.0,149.9183807,2.7605169,22.8681984,0.25381,0.4145,0.74619,3.0,0.0
82772.0,149.9184875,2.7603769,23.0888786,0.950359,0.209,0.049641,3.0,0.0
82773.0,149.9239044,2.7897429,22.5210724,0.52022,0.3955,0.47978,3.0,0.0
82774.0,149.9248505,2.791997,21.4404697,0.63076,0.598,0.36924,3.0,0.0
82783.0,149.9176636,2.75579,21.8562393,1.0,0.6565,0.0,2.0,0.0
82785.0,149.9118652,2.7274301,21.5958214,0.4698,0.561,0.5302,2.0,0.0
82788.0,149.9106598,2.722086,22.0337677,0.44777,0.7385,0.55223,2.0,0.0
82790.0,149.9073486,2.7084329,21.4825764,0.49215,0.304,0.50785,2.0,0.0
82791.0,149.9119415,2.7373531,22.0203972,0.6083799999999999,0.71,0.39162,2.0,0.0
82792.0,149.9081268,2.718329,21.5980911,0.43935,0.192,0.56065,2.0,0.0
82794.0,149.9073486,2.717185,20.5134163,0.81333,0.394,0.18667,1.0,0.0
82800.0,149.9065094,2.718729,21.5797691,0.87965,0.6885,0.12035,3.0,0.0
82801.0,149.906311,2.7208221,21.282732,0.23687999999999998,1.378,0.76312,2.0,0.0
82804.0,149.9055481,2.718277,21.3341198,0.7781,0.482,0.2219,2.0,0.0
82815.0,149.9062347,2.7339351,21.593338,0.70645,0.3015,0.29355,1.0,0.0
82817.0,149.9054565,2.733479,21.7156849,0.906905,0.1685,0.093095,1.0,0.0
82819.0,149.9028931,2.719624,22.4401283,0.6898,0.3145,0.3102,2.0,0.0
82823.0,149.9059296,2.7392371,22.4134941,0.27886999999999995,0.4815,0.72113,2.0,0.0
82825.0,149.9083862,2.754329,21.187891,0.88363,0.6775,0.11637,2.0,0.0
82828.0,149.9079132,2.757005,22.3879185,0.73601,0.4795,0.26399,2.0,0.0
82831.0,149.9055328,2.751024,21.4751949,0.81948,0.8085,0.18052,2.0,0.0
82834.0,149.9026794,2.7361839,22.4628677,0.72296,0.2915,0.27704,1.0,0.0
82835.0,149.9039917,2.7445991,22.3081532,0.35723000000000005,0.331,0.64277,2.0,0.0
82836.0,149.9044342,2.748276,23.0571175,0.50232,0.37,0.49768,3.0,0.0
82840.0,149.8972626,2.7097731,21.9890652,0.66936,0.4045,0.33064,1.0,0.0
82851.0,149.8981781,2.726568,21.0941372,0.25100999999999996,0.917,0.74899,2.0,0.0
82853.0,149.897522,2.733088,17.0794621,0.80923,2.5704999,0.19077,2.0,0.0
82854.0,149.9017944,2.7520299,21.5240192,0.35114999999999996,0.733,0.64885,3.0,0.0
82856.0,149.8939514,2.71049,22.1145134,0.6468499999999999,0.689,0.35315,2.0,0.0
82857.0,149.8990784,2.7418771,22.4802628,0.42052,0.7205,0.57948,2.0,0.0
82858.0,149.9015656,2.7580011,20.5279617,0.55308,0.643,0.44692,2.0,0.0
82861.0,149.9004517,2.751117,22.1433926,0.46643,0.7235,0.53357,2.0,0.0
82862.0,149.8998108,2.749604,22.3069038,0.84967,0.2885,0.15033,1.0,0.0
82866.0,149.8976593,2.7410049,21.6653156,0.928882,0.375,0.071118,2.0,0.0
82888.0,149.8889008,2.7160051,21.4874954,0.41905000000000003,0.9365,0.58095,2.0,0.0
82891.0,149.8914337,2.734427,21.7782249,0.23768999999999996,0.83,0.76231,2.0,0.0
82899.0,149.8857117,2.7081161,19.4434319,0.90222,0.6755,0.09778,1.0,0.0
82903.0,149.8893433,2.7347181,20.6437035,0.48099000000000003,0.319,0.51901,3.0,0.0
82905.0,149.8839874,2.7088201,23.479969,0.38593,0.428,0.61407,2.0,0.0
82906.0,149.8873749,2.7298241,20.1843834,0.6217900000000001,0.5355,0.37821,1.0,0.0
82908.0,149.8878021,2.7325079,21.4583149,0.916766,0.64,0.083234,2.0,0.0
82910.0,149.8856659,2.7214301,22.7770348,0.7460899999999999,0.25,0.25391,2.0,0.0
82911.0,149.8872986,2.7326651,22.8518734,0.53426,0.408,0.46574,2.0,0.0
82917.0,149.8869629,2.7473099,21.439621,0.78305,0.8115,0.21695,2.0,0.0
82920.0,149.8785248,2.7092199,21.617878,0.39336000000000004,0.258,0.60664,2.0,0.0
82922.0,149.8813934,2.732188,21.8584747,0.52674,0.996,0.47326,2.0,0.0
82926.0,149.8833008,2.7434311,22.0922127,0.67163,0.112,0.32837,2.0,0.0
82929.0,149.8824615,2.7404871,22.3119354,0.36236999999999997,0.155,0.63763,3.0,0.0
82930.0,149.8796692,2.7251649,21.8691673,0.70611,0.3225,0.29389,2.0,0.0
82931.0,149.8814697,2.7355649,22.2030163,0.45187,0.2135,0.54813,2.0,0.0
82933.0,149.8766632,2.7222049,22.1848927,0.78287,0.585,0.21713,2.0,0.0
82934.0,149.8766785,2.7249739,21.2197018,0.36768,0.6655,0.63232,2.0,0.0
82935.0,149.8740082,2.7105319,20.9928417,0.64516,0.3245,0.35484,2.0,0.0
82939.0,149.8778992,2.7494121,19.199789,0.47794000000000003,0.919,0.52206,3.0,0.0
82940.0,149.8768158,2.7406819,20.9356022,0.900264,0.271,0.099736,1.0,0.0
82942.0,149.8723145,2.717145,21.9335785,1.0,0.258,0.0,2.0,0.0
82945.0,149.8710175,2.7122209,22.6161118,0.34504,0.5925,0.65496,2.0,0.0
82951.0,149.8717499,2.7299359,22.6779099,0.39205999999999996,0.6,0.60794,2.0,0.0
82955.0,149.875351,2.7556219,21.4964275,0.43393000000000004,0.5265,0.56607,2.0,0.0
82957.0,149.8691406,2.7210939,22.1999683,0.76715,0.2665,0.23285,2.0,0.0
82959.0,149.8700562,2.728425,21.9468212,0.62189,0.553,0.37811,2.0,0.0
82960.0,149.868988,2.727562,22.2996311,0.30713,0.5115,0.69287,2.0,0.0
82962.0,149.8670349,2.7233119,19.6721077,0.8368599999999999,1.214,0.16314,2.0,0.0
82963.0,149.8708191,2.7432189,21.4223747,0.9025529999999999,0.594,0.097447,2.0,0.0
82969.0,149.8702087,2.75718,21.6418915,0.56233,0.3985,0.43767,3.0,0.0
82971.0,149.8694611,2.757,22.374157,0.25556999999999996,0.581,0.74443,2.0,0.0
82973.0,149.8677063,2.7553639,22.1916447,0.6280399999999999,0.531,0.37196,3.0,0.0
82992.0,149.9094543,2.69679,21.3702869,0.43286,0.7315,0.56714,2.0,0.0
82996.0,149.90802,2.6956151,21.1030712,0.62956,0.2795,0.37044,2.0,0.0
82997.0,149.9021606,2.6633,21.3164711,0.48150000000000004,1.16,0.5185,2.0,0.0
82999.0,149.9065552,2.689045,21.7433891,0.56892,0.496,0.43108,2.0,0.0
83004.0,149.9030151,2.6758561,22.4810448,0.49193,0.2415,0.50807,2.0,0.0
83008.0,149.9000549,2.662432,21.803257,0.83275,0.483,0.16725,3.0,0.0
83015.0,149.8999023,2.6678491,22.1377335,0.62574,0.281,0.37426,2.0,0.0
83021.0,149.8967743,2.6546929,21.3062763,0.5114000000000001,0.863,0.4886,2.0,0.0
83030.0,149.8982697,2.6814449,21.9351292,0.63022,0.488,0.36978,2.0,0.0
83037.0,149.8995209,2.6937311,21.9743118,0.45514,0.6415,0.54486,2.0,0.0
83041.0,149.8931732,2.66695,21.6273289,0.58809,1.021,0.41191,2.0,0.0
83052.0,149.8909149,2.6691849,20.8473949,0.942872,0.3895,0.057128,1.0,0.0
83057.0,149.8915405,2.678844,22.2594147,0.69205,0.323,0.30795,2.0,0.0
83060.0,149.8917236,2.684104,21.5670795,0.42726,0.1655,0.57274,2.0,0.0
83062.0,149.8933563,2.6965699,20.4102478,0.39793,1.3695,0.60207,2.0,0.0
83065.0,149.8946686,2.7041521,21.7057114,0.58954,0.3505,0.41046,1.0,0.0
83066.0,149.8905487,2.6823649,20.2904663,0.53311,1.0135,0.46689,2.0,0.0
83067.0,149.8911896,2.68572,21.1696835,0.956293,0.314,0.043707,2.0,0.0
83068.0,149.8932343,2.698354,22.0828381,0.41494,0.5625,0.58506,2.0,0.0
83070.0,149.8904724,2.6887081,22.1373749,0.76902,0.567,0.23098,2.0,0.0
83072.0,149.8914795,2.6950309,22.3957424,0.78166,0.332,0.21834,2.0,0.0
83079.0,149.8851166,2.6689019,21.664093,0.76875,0.447,0.23125,2.0,0.0
83084.0,149.8833466,2.6738639,20.2186718,0.34117,0.6705,0.65883,2.0,0.0
83086.0,149.8852234,2.6867969,22.4838276,0.3629,0.466,0.6371,2.0,0.0
83091.0,149.8796539,2.6634469,20.3858204,0.45347000000000004,0.854,0.54653,3.0,0.0
83097.0,149.8831024,2.68734,22.3482246,0.3468,0.2875,0.6532,2.0,0.0
83101.0,149.8791199,2.6715219,20.9386101,0.54542,0.5645,0.45458,2.0,0.0
83114.0,149.8760834,2.6887579,21.2359085,0.28564999999999996,1.456,0.71435,2.0,0.0
83116.0,149.8723145,2.669903,22.1406631,0.33718000000000004,0.39,0.66282,2.0,0.0
83126.0,149.8662415,2.6611731,22.1109238,0.70948,0.4785,0.29052,2.0,0.0
83128.0,149.8682404,2.675652,20.2568779,0.4276,0.804,0.5724,2.0,0.0
83136.0,149.8652802,2.6728899,19.9059639,0.36900999999999995,1.1995,0.63099,2.0,0.0
83138.0,149.8691254,2.6917241,22.0710278,0.54591,0.6405,0.45409,2.0,0.0
83145.0,149.8657837,2.6800981,21.8174477,0.82358,0.235,0.17642,1.0,0.0
83151.0,149.8693542,2.707197,22.1039467,0.953488,0.2615,0.046512,2.0,0.0
83156.0,149.8602448,2.6646299,21.594326,0.54694,0.2215,0.45306,2.0,0.0
83157.0,149.8634949,2.6855099,22.2258511,0.29603,1.062,0.70397,2.0,0.0
83164.0,149.8629913,2.694752,20.922287,0.61217,0.8315,0.38783,2.0,0.0
83165.0,149.8589935,2.6714389,20.373724,0.46757000000000004,0.5275,0.53243,2.0,0.0
83166.0,149.8640747,2.6999879,22.1987019,0.41655,0.826,0.58345,2.0,0.0
83168.0,149.8568268,2.6643679,21.9637356,0.26786,0.49,0.73214,2.0,0.0
83175.0,149.8588104,2.6962619,22.3572636,0.41806,0.546,0.58194,3.0,0.0
83176.0,149.8586578,2.6961451,22.824255,0.5980099999999999,0.493,0.40199,2.0,0.0
83179.0,149.8570251,2.69028,19.7926521,0.74056,0.543,0.25944,1.0,0.0
83181.0,149.8527679,2.6678121,20.5411491,0.909513,0.8785,0.090487,2.0,0.0
83185.0,149.8578796,2.7006049,21.5527859,0.5302100000000001,0.6685,0.46979,2.0,0.0
83186.0,149.8544006,2.6839581,22.6009941,0.40196,1.023,0.59804,2.0,0.0
83188.0,149.8576202,2.701808,22.590023,0.70469,0.1535,0.29531,2.0,0.0
83192.0,149.8515625,2.6726339,21.7930717,0.30069,0.399,0.69931,2.0,0.0
83194.0,149.8539886,2.689697,20.6766624,0.7743800000000001,0.217,0.22562,2.0,0.0
83196.0,149.8517914,2.6801231,22.6188812,0.76444,0.395,0.23556,2.0,0.0
83198.0,149.8478699,2.6628549,21.6681614,0.5936,0.758,0.4064,2.0,0.0
83207.0,149.8865356,2.869184,20.7406998,0.60015,0.572,0.39985,2.0,0.0
83208.0,149.8855438,2.86516,21.5571423,0.84234,0.286,0.15766,1.0,0.0
83209.0,149.8843842,2.85956,22.0421772,0.25738000000000005,0.228,0.74262,2.0,0.0
83210.0,149.8844147,2.863591,21.4958687,0.5459499999999999,0.8495,0.45405,2.0,0.0
83215.0,149.8806458,2.853791,23.0435905,0.84186,0.892,0.15814,2.0,0.0
83223.0,149.8774872,2.8441491,22.1869373,0.69277,0.584,0.30723,2.0,0.0
83224.0,149.8773651,2.8461549,19.1306973,0.7917,1.2345001,0.2083,2.0,0.0
83230.0,149.8755188,2.845814,20.6580696,0.6491899999999999,0.2825,0.35081,2.0,0.0
83231.0,149.8752289,2.8457999,20.2235394,0.49129999999999996,0.239,0.5087,2.0,0.0
83234.0,149.874054,2.839855,19.4285526,0.70503,0.4385,0.29497,2.0,0.0
83235.0,149.874054,2.8403981,21.1161213,0.60118,0.2925,0.39882,1.0,0.0
